doc_id,title,subtitle,source_url
243269,가사근로자의 고용개선 등에 관한 법률 시행규칙( 약칭: 가사근로자법 시행규칙 ),"[시행 2022. 6. 16.] [고용노동부령 제354호, 2022. 6. 9., 제정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=243269&efYd=20220616
267779,가사근로자의 고용개선 등에 관한 법률 시행령( 약칭: 가사근로자법 시행령 ),"[시행 2024. 12. 31.] [대통령령 제35172호, 2024. 12. 31., 타법개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267779&efYd=20241231
232959,가사근로자의 고용개선 등에 관한 법률( 약칭: 가사근로자법 ),"[시행 2022. 6. 16.] [법률 제18285호, 2021. 6. 15., 제정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=232959&efYd=20220616
265105,건설근로자의 고용개선 등에 관한 법률 시행규칙( 약칭: 건설근로자법 시행규칙 ),"[시행 2024. 8. 28.] [고용노동부령 제424호, 2024. 8. 28., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=265105&efYd=20240828
270619,건설근로자의 고용개선 등에 관한 법률 시행령( 약칭: 건설근로자법 시행령 ),"[시행 2025. 4. 15.] [대통령령 제35447호, 2025. 4. 15., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=270619&efYd=20250415
234693,건설근로자의 고용개선 등에 관한 법률( 약칭: 건설근로자법 ),"[시행 2022. 2. 18.] [법률 제18425호, 2021. 8. 17., 타법개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=234693&efYd=20220218
204361,경제사회노동위원회법 시행령,"[시행 2018. 9. 13.] [대통령령 제29150호, 2018. 9. 11., 전부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=204361&efYd=20180913
228177,경제사회노동위원회법,"[시행 2021. 7. 6.] [법률 제17864호, 2021. 1. 5., 타법개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=228177&efYd=20210706
246209,고용노동부 소관 비상대비에 관한 법률 시행규칙,"[시행 2022. 12. 16.] [고용노동부령 제372호, 2022. 12. 16., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=246209&efYd=20221216
193534,고용노동부 소관 비영리법인의 설립 및 감독에 관한 규칙,"[시행 2017. 4. 19.] [고용노동부령 제185호, 2017. 4. 19., 타법개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=193534&efYd=20170419
271223,고용노동부와 그 소속기관 직제 시행규칙,"[시행 2025. 6. 2.] [고용노동부령 제441호, 2025. 5. 20., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=271223&efYd=20250602
271125,고용노동부와 그 소속기관 직제,"[시행 2025. 5. 20.] [대통령령 제35510호, 2025. 5. 20., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=271125&efYd=20250520
272679,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 시행규칙( 약칭: 고용산재보험료징수법 시행규칙 ),"[시행 2025. 7. 1.] [고용노동부령 제447호, 2025. 7. 1., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=272679&efYd=20250701
271473,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률 시행령( 약칭: 고용산재보험료징수법 시행령 ),"[시행 2025. 6. 2.] [대통령령 제35576호, 2025. 6. 2., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=271473&efYd=20250602
247481,고용보험 및 산업재해보상보험의 보험료징수 등에 관한 법률( 약칭: 고용산재보험료징수법 ),"[시행 2024. 1. 1.] [법률 제19209호, 2022. 12. 31., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=247481&efYd=20240101
91137,고용보험ㆍ산업재해보상보험의 보험관계 성립신고 등의 촉진을 위한 특별조치법( 약칭: 고용산재보험신고법 ),"[시행 2009. 1. 7.] [법률 제9336호, 2009. 1. 7., 제정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=91137&efYd=20090107
272635,고용보험법 시행규칙,"[시행 2025. 7. 1.] [고용노동부령 제446호, 2025. 7. 1., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=272635&efYd=20250701
273039,고용보험법 시행령,"[시행 2025. 8. 5.] [대통령령 제35697호, 2025. 8. 5., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=273039&efYd=20250805
265957,고용보험법,"[시행 2025. 2. 23.] [법률 제20519호, 2024. 10. 22., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=265957&efYd=20250223
243713,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 시행규칙( 약칭: 고령자고용법 시행규칙 ),"[시행 2022. 7. 1.] [고용노동부령 제358호, 2022. 7. 1., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=243713&efYd=20220701
267181,고용상 연령차별금지 및 고령자고용촉진에 관한 법률 시행령( 약칭: 고령자고용법 시행령 ),"[시행 2025. 1. 1.] [대통령령 제35100호, 2024. 12. 24., 타법개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=267181&efYd=20250101
243057,고용상 연령차별금지 및 고령자고용촉진에 관한 법률( 약칭: 고령자고용법 ),"[시행 2022. 6. 10.] [법률 제18921호, 2022. 6. 10., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=243057&efYd=20220610
256495,고용정책 기본법 시행규칙,"[시행 2023. 12. 5.] [고용노동부령 제402호, 2023. 12. 5., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=256495&efYd=20231205
270057,고용정책 기본법 시행령,"[시행 2025. 3. 25.] [대통령령 제35402호, 2025. 3. 25., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=270057&efYd=20250325
258087,고용정책 기본법,"[시행 2024. 1. 9.] [법률 제19965호, 2024. 1. 9., 일부개정]",https://www.law.go.kr/LSW/lsInfoP.do?lsiSeq=258087&efYd=20240109
